Store_Dept_Date,Weekly_Sales
29_97_2013-01-04,1872.3270514930023
29_98_2013-01-04,177.99032777777782
29_6_2013-01-04,3807.3558174829695
29_26_2013-01-04,3484.0414022740233
29_93_2013-01-04,1184.4524091500136
29_11_2013-01-04,7448.014259446415
29_12_2013-01-04,1458.7444345912859
29_21_2013-01-04,3943.6746316137387
29_10_2013-01-04,9312.257640037538
29_42_2013-01-04,3791.6537673732173
29_1_2013-01-04,16480.9795836723
29_48_2013-01-04,1299.2731953991622
29_81_2013-01-04,5314.243323584388
29_82_2013-01-04,11097.076950050508
29_41_2013-01-04,890.3298273535789
29_49_2013-01-04,33.0810138092818
29_4_2013-01-04,16296.579460323215
29_44_2013-01-04,1898.6526565650056
29_92_2013-01-04,26671.898911957163
29_2_2013-01-04,25943.66618830461
29_9_2013-01-04,7200.580229974019
29_40_2013-01-04,28683.73187083333
29_87_2013-01-04,8803.925168228856
29_52_2013-01-04,848.9803642255811
29_83_2013-01-04,922.0566512547599
29_90_2013-01-04,11576.019773960097
29_85_2013-01-04,1666.520639960711
29_46_2013-01-04,12128.999374014998
29_58_2013-01-04,994.4283171689613
29_5_2013-01-04,16768.675355494925
29_91_2013-01-04,4211.802776083652
29_3_2013-01-04,6743.696042569603
29_20_2013-01-04,3943.6746316137387
29_33_2013-01-11,7709.783225210007
29_79_2013-01-11,8767.087070489799
29_31_2013-01-11,2416.8448854897306
29_74_2013-01-11,9278.705783403127
29_59_2013-01-11,355.28713184391023
29_28_2013-01-11,1325.3329660395218
29_34_2013-01-11,7947.903040043291
29_56_2013-01-11,1382.9685838359062
29_24_2013-01-11,3086.6531861559693
29_32_2013-01-11,7709.783225210007
29_72_2013-01-11,32866.77109247312
29_67_2013-01-11,7538.572435080047
29_35_2013-01-11,1700.4611414705068
29_81_2013-01-11,5314.243323584388
29_25_2013-01-11,5565.2308082174
29_60_2013-01-11,355.28713184391023
29_10_2013-01-11,9329.23353525206
29_14_2013-01-11,10293.744614193005
29_36_2013-01-11,1222.651788605213
29_80_2013-01-11,34.64917165762591
29_29_2013-01-11,4687.8820606505415
29_18_2013-01-11,4144.893058549018
29_7_2013-01-11,16610.117898144545
29_82_2013-01-11,9048.048580846333
29_71_2013-01-11,3106.1973464142784
29_55_2013-01-11,9794.15986505643
29_5_2013-01-11,16768.675355494925
29_11_2013-01-11,7448.014259446415
29_26_2013-01-11,3484.0414022740233
29_91_2013-01-11,4150.586797360248
29_23_2013-01-11,14092.172477532678
29_8_2013-01-11,20801.600026604112
29_17_2013-01-11,9756.385787177405
29_95_2013-01-11,26162.040431975773
29_38_2013-01-11,42122.51225136925
29_97_2013-01-11,2146.8765074481075
29_13_2013-01-11,16570.176358928573
29_98_2013-01-11,228.28633169934636
29_27_2013-01-11,1538.4849597870916
29_6_2013-01-11,3460.654031473273
29_22_2013-01-11,7060.824484679944
29_12_2013-01-11,1491.6522381627144
29_20_2013-01-11,3696.55528817271
29_44_2013-01-11,1898.6526565650056
29_41_2013-01-11,806.324207255003
29_9_2013-01-11,9534.950863307353
29_30_2013-01-11,2613.37374495019
29_40_2013-01-11,28891.82102043651
29_49_2013-01-11,33.0810138092818
29_58_2013-01-11,994.4283171689613
29_16_2013-01-11,2587.910304854133
29_83_2013-01-11,852.1504340182926
29_1_2013-01-11,16489.78110589452
29_2_2013-01-11,25739.93760283453
29_90_2013-01-11,11522.160997352456
29_42_2013-01-11,3791.6537673732173
29_87_2013-01-11,8956.825267210686
29_85_2013-01-11,1666.520639960711
29_93_2013-01-11,1220.105191432296
29_4_2013-01-11,16353.417726989883
29_92_2013-01-11,26241.592489050585
29_3_2013-01-11,6616.820706912615
29_46_2013-01-11,12040.767987825739
29_52_2013-01-11,848.9803642255811
29_21_2013-01-11,3696.55528817271
29_36_2013-01-18,1156.846452890927
29_79_2013-01-18,8117.958259453863
29_29_2013-01-18,4433.100078128694
29_67_2013-01-18,7146.7155099788315
29_38_2013-01-18,46492.6147102437
29_60_2013-01-18,355.28713184391023
29_32_2013-01-18,3598.8350595056013
29_71_2013-01-18,3106.1973464142784
29_34_2013-01-18,8256.472229424468
29_74_2013-01-18,9278.705783403127
29_28_2013-01-18,1238.027848323904
29_11_2013-01-18,7448.014259446415
29_31_2013-01-18,1850.8661953928217
29_41_2013-01-18,897.5883838951491
29_40_2013-01-18,30501.295772835496
29_56_2013-01-18,1493.240087498271
29_80_2013-01-18,34.64917165762591
29_14_2013-01-18,9933.3281071281
29_26_2013-01-18,3583.3627633851343
29_59_2013-01-18,355.28713184391023
29_72_2013-01-18,30333.51719939952
29_17_2013-01-18,9304.143497703717
29_95_2013-01-18,26162.040431975773
29_97_2013-01-18,2070.2890229242976
29_12_2013-01-18,1526.1037205247967
29_81_2013-01-18,5314.243323584388
29_83_2013-01-18,794.268099888772
29_35_2013-01-18,1700.4611414705068
29_55_2013-01-18,5981.197191587332
29_13_2013-01-18,17266.054897619048
29_27_2013-01-18,1489.4948530563224
29_58_2013-01-18,994.4283171689613
29_24_2013-01-18,3219.02615984018
29_10_2013-01-18,9329.23353525206
29_18_2013-01-18,2236.893560500619
29_30_2013-01-18,2803.681611438484
29_22_2013-01-18,7282.273897954279
29_82_2013-01-18,9048.048580846333
29_98_2013-01-18,272.2219887593877
29_42_2013-01-18,3791.6537673732173
29_5_2013-01-18,14682.256441133923
29_33_2013-01-18,3598.8350595056013
29_92_2013-01-18,26241.592489050585
29_93_2013-01-18,1220.105191432296
29_23_2013-01-18,15617.76147753268
29_16_2013-01-18,2795.7635068766044
29_25_2013-01-18,5883.396611213999
29_3_2013-01-18,6681.591522388805
29_6_2013-01-18,3606.9872587460004
29_85_2013-01-18,1666.520639960711
29_9_2013-01-18,11390.868910347323
29_7_2013-01-18,17025.57039814454
29_91_2013-01-18,4150.586797360248
29_52_2013-01-18,848.9803642255811
29_8_2013-01-18,22605.140356743737
29_49_2013-01-18,34.57636297323482
29_46_2013-01-18,12040.767987825739
29_87_2013-01-18,8523.363610960685
29_99_2013-01-18,254.63051256891157
29_1_2013-01-18,17234.564159647773
29_21_2013-01-18,3696.55528817271
29_4_2013-01-18,16079.729808540686
29_44_2013-01-18,1898.6526565650056
29_20_2013-01-18,3696.55528817271
29_90_2013-01-18,11522.160997352456
29_2_2013-01-18,25742.987858390083
29_34_2013-01-25,8104.668464841134
29_56_2013-01-25,1291.6479346743884
29_74_2013-01-25,9278.705783403127
29_36_2013-01-25,1048.9136046739627
29_32_2013-01-25,8818.341972022423
29_79_2013-01-25,8998.379973715604
29_80_2013-01-25,34.64917165762591
29_40_2013-01-25,28207.75901428571
29_59_2013-01-25,355.28713184391023
29_72_2013-01-25,67572.1440323193
29_71_2013-01-25,3106.1973464142784
29_67_2013-01-25,7583.558455585316
29_28_2013-01-25,2716.94157331953
29_97_2013-01-25,1447.1904273729194
29_60_2013-01-25,355.28713184391023
29_29_2013-01-25,7430.815278589264
29_11_2013-01-25,10882.085140220799
29_33_2013-01-25,8818.341972022423
29_35_2013-01-25,1411.8529750998503
29_19_2013-01-25,3072.889862686983
29_55_2013-01-25,8863.174126118925
29_54_2013-01-25,22.362809587893686
29_18_2013-01-25,4632.4005174850845
29_16_2013-01-25,2587.910304854133
29_17_2013-01-25,9772.811687177404
29_95_2013-01-25,26675.183651023388
29_82_2013-01-25,21224.942535064936
29_41_2013-01-25,1136.9202113107983
29_13_2013-01-25,17835.599647619052
29_12_2013-01-25,5466.430916953369
29_14_2013-01-25,11581.843188538356
29_31_2013-01-25,3512.8762193629036
29_38_2013-01-25,43596.58944562213
29_24_2013-01-25,3642.252700044858
29_91_2013-01-25,4214.684225931676
29_25_2013-01-25,7252.612071768916
29_83_2013-01-25,782.2923134892537
29_98_2013-01-25,403.96950399933394
29_81_2013-01-25,5314.243323584388
29_42_2013-01-25,3791.6537673732173
29_26_2013-01-25,3937.8713516204284
29_5_2013-01-25,33062.04077873178
29_6_2013-01-25,14545.762908795106
29_27_2013-01-25,2861.0912210378415
29_58_2013-01-25,994.4283171689613
29_30_2013-01-25,3124.0913637936596
29_44_2013-01-25,1898.6526565650056
29_4_2013-01-25,33795.82874027235
29_1_2013-01-25,26264.336049404763
29_85_2013-01-25,1666.520639960711
29_23_2013-01-25,30478.16529142157
29_87_2013-01-25,11901.915771024334
29_92_2013-01-25,28589.6430610311
29_93_2013-01-25,1184.4524091500136
29_21_2013-01-25,6413.463804112554
29_10_2013-01-25,12576.871204064453
29_3_2013-01-25,15005.692450077342
29_46_2013-01-25,16739.50934772727
29_49_2013-01-25,34.57636297323482
29_2_2013-01-25,35262.18833888889
29_7_2013-01-25,39699.2554222807
29_52_2013-01-25,848.9803642255811
29_90_2013-01-25,12648.832688218965
29_22_2013-01-25,9611.835784227958
29_8_2013-01-25,40408.56591850231
29_20_2013-01-25,6413.463804112554
29_9_2013-01-25,13074.863284126985
29_34_2013-02-01,8605.725837486938
29_35_2013-02-01,1403.9890836601307
29_74_2013-02-01,9278.705783403127
29_33_2013-02-01,3723.4563369219504
29_80_2013-02-01,34.64917165762591
29_97_2013-02-01,2071.374717063492
29_17_2013-02-01,8505.300358927912
29_79_2013-02-01,8189.753162134516
29_28_2013-02-01,1073.8793154410641
29_31_2013-02-01,1850.8661953928217
29_59_2013-02-01,355.28713184391023
29_38_2013-02-01,43394.919298338944
29_36_2013-02-01,1318.100877070011
29_40_2013-02-01,30381.161955627707
29_56_2013-02-01,1382.9685838359062
29_98_2013-02-01,181.84192090582525
29_95_2013-02-01,27732.83385512887
29_32_2013-02-01,3723.4563369219504
29_71_2013-02-01,3106.1973464142784
29_67_2013-02-01,7351.169242772356
29_29_2013-02-01,4380.762210608709
29_11_2013-02-01,8095.094569124548
29_60_2013-02-01,355.28713184391023
29_24_2013-02-01,3335.601317385785
29_18_2013-02-01,2236.893560500619
29_81_2013-02-01,5314.243323584388
29_55_2013-02-01,7153.693713420513
29_83_2013-02-01,809.9341054443275
29_42_2013-02-01,3791.6537673732173
29_30_2013-02-01,2640.1501231073853
29_72_2013-02-01,40669.039907452556
29_13_2013-02-01,17662.821047619047
29_12_2013-02-01,1635.4845233747249
29_26_2013-02-01,3648.5360758707584
29_5_2013-02-01,14682.256441133923
29_16_2013-02-01,2746.5120924731805
29_25_2013-02-01,5274.216896158011
29_14_2013-02-01,9933.3281071281
29_82_2013-02-01,9048.048580846333
29_41_2013-02-01,816.3932340096662
29_23_2013-02-01,16100.543556944443
29_46_2013-02-01,12302.274100658024
29_49_2013-02-01,34.57025970874447
29_10_2013-02-01,9643.71619398222
29_27_2013-02-01,1437.2560555946563
29_94_2013-02-01,1982.6566508980782
29_22_2013-02-01,6765.441301587487
29_2_2013-02-01,25164.699030547235
29_4_2013-02-01,16222.173154572432
29_92_2013-02-01,25719.581190800836
29_6_2013-02-01,2185.427097165069
29_93_2013-02-01,1220.105191432296
29_44_2013-02-01,1898.6526565650056
29_85_2013-02-01,1666.520639960711
29_1_2013-02-01,13612.846463934675
29_21_2013-02-01,3676.8030995329054
29_58_2013-02-01,1521.1453792901734
29_8_2013-02-01,22455.362856743737
29_3_2013-02-01,7149.1018033593045
29_90_2013-02-01,11794.449234673986
29_52_2013-02-01,871.8399058922478
29_87_2013-02-01,8523.363610960685
29_9_2013-02-01,8310.714282996894
29_20_2013-02-01,3676.8030995329054
29_91_2013-02-01,4521.0799874069035
29_7_2013-02-01,14792.720502588985
29_74_2013-02-08,9278.705783403127
29_36_2013-02-08,991.8012018563359
29_79_2013-02-08,8189.753162134516
29_35_2013-02-08,1403.9890836601307
29_67_2013-02-08,7583.558455585316
29_80_2013-02-08,34.64917165762591
29_32_2013-02-08,3548.0301190777295
29_97_2013-02-08,2045.726084126984
29_38_2013-02-08,44132.87869880952
29_71_2013-02-08,4117.271777587872
29_81_2013-02-08,5314.243323584388
29_33_2013-02-08,3548.0301190777295
29_40_2013-02-08,30323.912531529582
29_95_2013-02-08,27534.07030750982
29_72_2013-02-08,48236.06533199576
29_56_2013-02-08,11131.170064717011
29_10_2013-02-08,8631.821835113296
29_34_2013-02-08,9589.48514848485
29_55_2013-02-08,9058.435398941847
29_94_2013-02-08,1042.8763639073663
29_28_2013-02-08,1163.2318879811191
29_30_2013-02-08,2753.404123107385
29_31_2013-02-08,1922.3200213690525
29_60_2013-02-08,355.28713184391023
29_27_2013-02-08,1414.5673321408854
29_82_2013-02-08,11097.076950050508
29_41_2013-02-08,833.4647216239164
29_24_2013-02-08,3073.6947258334344
29_42_2013-02-08,3791.6537673732173
29_29_2013-02-08,4751.530705261159
29_14_2013-02-08,13372.332810082391
29_13_2013-02-08,17489.23617261905
29_17_2013-02-08,8698.07842536148
29_59_2013-02-08,355.28713184391023
29_98_2013-02-08,182.82777072649574
29_18_2013-02-08,3254.075086615736
29_25_2013-02-08,5551.040569360624
29_1_2013-02-08,17873.942611788214
29_12_2013-02-08,1635.4845233747249
29_83_2013-02-08,809.9341054443275
29_44_2013-02-08,1898.6526565650056
29_23_2013-02-08,16917.363445833333
29_11_2013-02-08,7369.744614821185
29_4_2013-02-08,16993.97128550147
29_22_2013-02-08,6127.115820527533
29_26_2013-02-08,4003.0446641060526
29_8_2013-02-08,22931.8898795561
29_85_2013-02-08,1666.520639960711
29_92_2013-02-08,26699.476790730616
29_91_2013-02-08,4496.641675578946
29_93_2013-02-08,1220.105191432296
29_16_2013-02-08,2943.987297084709
29_90_2013-02-08,11873.721798637951
29_5_2013-02-08,14682.256441133923
29_21_2013-02-08,3200.5523741855495
29_87_2013-02-08,8722.292403971438
29_7_2013-02-08,21385.86813678439
29_9_2013-02-08,7815.817380219118
29_20_2013-02-08,3200.5523741855495
29_6_2013-02-08,1808.6146256235672
29_46_2013-02-08,13112.093800288601
29_3_2013-02-08,7220.011437392917
29_52_2013-02-08,900.3158565766278
29_49_2013-02-08,34.57025970874447
29_2_2013-02-08,24081.489763131314
29_74_2013-02-15,9278.705783403127
29_79_2013-02-15,8117.958259453863
29_71_2013-02-15,3025.1151793559156
29_35_2013-02-15,1918.330825537727
29_67_2013-02-15,7090.853683210388
29_72_2013-02-15,40574.83399576424
29_36_2013-02-15,1095.1217744595544
29_95_2013-02-15,28253.6249354319
29_30_2013-02-15,2640.1501231073853
29_97_2013-02-15,2107.805647924298
29_38_2013-02-15,46628.14984140134
29_27_2013-02-15,1421.54727721858
29_33_2013-02-15,4158.033229906438
29_41_2013-02-15,932.5587114813559
29_32_2013-02-15,4158.033229906438
29_94_2013-02-15,1030.4534851884237
29_80_2013-02-15,34.64917165762591
29_34_2013-02-15,9233.979632216848
29_18_2013-02-15,3634.212915691876
29_82_2013-02-15,9048.048580846333
29_29_2013-02-15,4266.043930846805
29_81_2013-02-15,5314.243323584388
29_17_2013-02-15,9978.074040344825
29_23_2013-02-15,14994.46019419935
29_40_2013-02-15,29057.864790782827
29_55_2013-02-15,11253.159446074224
29_14_2013-02-15,10938.929348213527
29_5_2013-02-15,15147.034729671472
29_31_2013-02-15,1850.8661953928217
29_60_2013-02-15,355.28713184391023
29_2_2013-02-15,25164.4314525012
29_83_2013-02-15,809.9341054443275
29_98_2013-02-15,238.4467131475929
29_59_2013-02-15,355.28713184391023
29_28_2013-02-15,1115.2268520833027
29_56_2013-02-15,12465.849043965918
29_21_2013-02-15,3614.345475601281
29_1_2013-02-15,15801.683348490338
29_26_2013-02-15,3886.051214880151
29_16_2013-02-15,6389.993145133222
29_42_2013-02-15,3791.6537673732173
29_22_2013-02-15,6614.777996545876
29_44_2013-02-15,1898.6526565650056
29_13_2013-02-15,17392.889525706643
29_24_2013-02-15,4271.35678523193
29_3_2013-02-15,6941.989813297895
29_8_2013-02-15,19879.46284712654
29_12_2013-02-15,1599.6801282781548
29_52_2013-02-15,936.3857168776865
29_4_2013-02-15,16299.475389072899
29_85_2013-02-15,1666.520639960711
29_11_2013-02-15,7101.550107468635
29_87_2013-02-15,9002.853961239609
29_92_2013-02-15,26475.891345924803
29_25_2013-02-15,5866.623632004363
29_6_2013-02-15,2285.430529433338
29_93_2013-02-15,1220.105191432296
29_49_2013-02-15,33.0810138092818
29_9_2013-02-15,7394.761336918464
29_10_2013-02-15,8589.126849375436
29_7_2013-02-15,18097.949498144542
29_99_2013-02-15,238.4467131475929
29_90_2013-02-15,11577.05693799217
29_91_2013-02-15,4538.469652914112
29_46_2013-02-15,12578.251971725293
29_20_2013-02-15,3614.345475601281
29_38_2013-02-22,43348.9860011281
29_74_2013-02-22,9278.705783403127
29_41_2013-02-22,894.6507878889767
29_34_2013-02-22,9659.834542424242
29_35_2013-02-22,1566.2409558823529
29_79_2013-02-22,8189.753162134516
29_81_2013-02-22,5314.243323584388
29_36_2013-02-22,1102.4044208608607
29_97_2013-02-22,2092.4418896825396
29_85_2013-02-22,1748.335808543086
29_33_2013-02-22,4213.683405031512
29_32_2013-02-22,4213.683405031512
29_31_2013-02-22,1850.8661953928217
29_80_2013-02-22,34.64917165762591
29_42_2013-02-22,3791.6537673732173
29_82_2013-02-22,9977.0519659596
29_56_2013-02-22,4090.0022105853095
29_29_2013-02-22,6195.572513639012
29_27_2013-02-22,1428.951931544887
29_17_2013-02-22,8602.61994905349
29_54_2013-02-22,28.397024204153297
29_72_2013-02-22,46262.73546549451
29_71_2013-02-22,3025.1151793559156
29_2_2013-02-22,25499.43087777778
29_98_2013-02-22,174.04534926341773
29_55_2013-02-22,7277.155392828648
29_95_2013-02-22,28200.11190512887
29_59_2013-02-22,355.28713184391023
29_13_2013-02-22,17532.107662394956
29_12_2013-02-22,1858.0679545815296
29_26_2013-02-22,3643.913755870758
29_22_2013-02-22,7349.777989265906
29_25_2013-02-22,5551.040569360624
29_1_2013-02-22,19911.6845737821
29_28_2013-02-22,1122.63150640961
29_18_2013-02-22,3307.311795970704
29_40_2013-02-22,30523.773327597406
29_11_2013-02-22,7369.744614821185
29_67_2013-02-22,7090.853683210388
29_30_2013-02-22,2880.1577897740517
29_23_2013-02-22,15394.612587247475
29_46_2013-02-22,12604.696020464788
29_87_2013-02-22,8682.847378755172
29_16_2013-02-22,7399.967547538338
29_44_2013-02-22,1898.6526565650056
29_24_2013-02-22,5136.690425368395
29_49_2013-02-22,34.57025970874447
29_60_2013-02-22,355.28713184391023
29_83_2013-02-22,809.9341054443275
29_9_2013-02-22,8310.714282996894
29_8_2013-02-22,22931.8898795561
29_21_2013-02-22,3806.438140914956
29_94_2013-02-22,1122.9201331381357
29_52_2013-02-22,1035.136516030085
29_6_2013-02-22,2641.940289801056
29_3_2013-02-22,7765.5153052309615
29_5_2013-02-22,15147.034729671472
29_7_2013-02-22,21905.298603451054
29_93_2013-02-22,1220.105191432296
29_4_2013-02-22,16441.918735104646
29_90_2013-02-22,11873.721798637951
29_91_2013-02-22,4625.230882796974
29_10_2013-02-22,8899.05840129295
29_14_2013-02-22,10129.138573153741
29_92_2013-02-22,26613.56660487535
29_20_2013-02-22,3806.438140914956
29_74_2013-03-01,9278.705783403127
29_34_2013-03-01,9240.67441060606
29_35_2013-03-01,1700.4611414705068
29_33_2013-03-01,3805.99033536767
29_32_2013-03-01,3805.99033536767
29_79_2013-03-01,8117.958259453863
29_80_2013-03-01,34.64917165762591
29_81_2013-03-01,5314.243323584388
29_55_2013-03-01,4766.426766841862
29_36_2013-03-01,1316.7284206328625
29_72_2013-03-01,29490.57252485407
29_98_2013-03-01,327.4402673445103
29_16_2013-03-01,7374.887895889985
29_26_2013-03-01,3758.787930051801
29_56_2013-03-01,4181.322859746828
29_95_2013-03-01,26162.040431975773
29_42_2013-03-01,3791.6537673732173
29_38_2013-03-01,45868.66045098445
29_29_2013-03-01,4496.218598434334
29_22_2013-03-01,6052.27650570101
29_30_2013-03-01,2891.403947222798
29_27_2013-03-01,1546.5511680746372
29_18_2013-03-01,2236.893560500619
29_97_2013-03-01,2059.9843598263355
29_31_2013-03-01,1850.8661953928217
29_44_2013-03-01,1898.6526565650056
29_17_2013-03-01,8585.582494239552
29_20_2013-03-01,3696.55528817271
29_82_2013-03-01,9048.048580846333
29_83_2013-03-01,794.268099888772
29_67_2013-03-01,7146.7155099788315
29_1_2013-03-01,17738.08736256105
29_23_2013-03-01,14879.086080096782
29_21_2013-03-01,3696.55528817271
29_49_2013-03-01,34.57636297323482
29_13_2013-03-01,17460.06871904762
29_28_2013-03-01,1238.027848323904
29_85_2013-03-01,1666.520639960711
29_24_2013-03-01,3466.693759841028
29_71_2013-03-01,3025.1151793559156
29_10_2013-03-01,8856.363415555092
29_59_2013-03-01,355.28713184391023
29_11_2013-03-01,7101.550107468635
29_25_2013-03-01,5883.396611213999
29_2_2013-03-01,24275.248532062382
29_41_2013-03-01,900.3883978449924
29_87_2013-03-01,8402.285821487001
29_12_2013-03-01,1526.1037205247967
29_4_2013-03-01,16430.150904969258
29_90_2013-03-01,11522.160997352456
29_40_2013-03-01,30526.219424999996
29_91_2013-03-01,4150.586797360248
29_93_2013-03-01,1220.105191432296
29_7_2013-03-01,17025.57039814454
29_52_2013-03-01,833.4051655076324
29_60_2013-03-01,355.28713184391023
29_5_2013-03-01,14682.256441133923
29_3_2013-03-01,6681.591522388805
29_8_2013-03-01,22605.140356743737
29_14_2013-03-01,9772.194970375964
29_46_2013-03-01,12163.83081065487
29_92_2013-03-01,25389.47734633585
29_6_2013-03-01,2377.6630512665233
29_9_2013-03-01,15773.200571885784
29_16_2013-03-08,7533.489683509033
29_55_2013-03-08,5603.464946156429
29_17_2013-03-08,8658.74257849072
29_79_2013-03-08,8189.753162134516
29_31_2013-03-08,1850.8661953928217
29_26_2013-03-08,3965.9557015468176
29_80_2013-03-08,34.64917165762591
29_56_2013-03-08,4181.322859746828
29_35_2013-03-08,1618.1256653310684
29_22_2013-03-08,5823.908704960888
29_97_2013-03-08,2062.034579845447
29_74_2013-03-08,9278.705783403127
29_33_2013-03-08,3516.301061059881
29_36_2013-03-08,1220.4165469173747
29_32_2013-03-08,3516.301061059881
29_34_2013-03-08,9875.059959324008
29_85_2013-03-08,1666.520639960711
29_59_2013-03-08,355.28713184391023
29_95_2013-03-08,27732.83385512887
29_29_2013-03-08,4266.043930846805
29_27_2013-03-08,1380.1997405763416
29_8_2013-03-08,19879.46284712654
29_23_2013-03-08,15361.868159508547
29_98_2013-03-08,187.81542443404612
29_71_2013-03-08,3025.1151793559156
29_87_2013-03-08,8402.285821487001
29_81_2013-03-08,5314.243323584388
29_72_2013-03-08,31904.38293987239
29_42_2013-03-08,3791.6537673732173
29_60_2013-03-08,355.28713184391023
29_28_2013-03-08,1073.8793154410641
29_82_2013-03-08,9048.048580846333
29_30_2013-03-08,2701.0960807345036
29_21_2013-03-08,3706.5528868988245
29_10_2013-03-08,8856.363415555092
29_24_2013-03-08,3940.0590331743615
29_11_2013-03-08,7243.095741805313
29_7_2013-03-08,17025.57039814454
29_44_2013-03-08,1898.6526565650056
29_18_2013-03-08,2236.893560500619
29_38_2013-03-08,44450.86693489928
29_40_2013-03-08,31059.482319516595
29_83_2013-03-08,809.9341054443275
29_49_2013-03-08,34.57025970874447
29_67_2013-03-08,7351.169242772356
29_12_2013-03-08,1635.4845233747249
29_6_2013-03-08,2129.4532297908972
29_25_2013-03-08,6098.974033342156
29_1_2013-03-08,18261.905639692246
29_91_2013-03-08,4564.01490407357
29_13_2013-03-08,17748.90623095238
29_92_2013-03-08,25719.581190800836
29_14_2013-03-08,9772.194970375964
29_41_2013-03-08,894.6507878889767
29_93_2013-03-08,1220.105191432296
29_46_2013-03-08,12302.274100658024
29_20_2013-03-08,3706.5528868988245
29_52_2013-03-08,851.8975803224473
29_3_2013-03-08,6941.989813297895
29_4_2013-03-08,16430.150904969258
29_9_2013-03-08,8579.099838552449
29_2_2013-03-08,24636.207198368298
29_90_2013-03-08,11346.27878306674
29_5_2013-03-08,14682.256441133923
29_79_2013-03-15,8117.958259453863
29_74_2013-03-15,9278.705783403127
29_33_2013-03-15,3516.301061059881
29_32_2013-03-15,3516.301061059881
29_55_2013-03-15,5486.540715439911
29_56_2013-03-15,4181.322859746828
29_16_2013-03-15,5860.605145047494
29_98_2013-03-15,152.31930191320947
29_11_2013-03-15,7454.988272174518
29_17_2013-03-15,8585.582494239552
29_95_2013-03-15,27487.64850447952
29_35_2013-03-15,1801.585350785002
29_34_2013-03-15,8535.214896274816
29_24_2013-03-15,4590.315928491821
29_72_2013-03-15,31570.972442989274
29_59_2013-03-15,355.28713184391023
29_28_2013-03-15,1115.2268520833027
29_80_2013-03-15,34.64917165762591
29_36_2013-03-15,1156.846452890927
29_31_2013-03-15,1850.8661953928217
29_42_2013-03-15,3791.6537673732173
29_12_2013-03-15,1579.4281750702514
29_25_2013-03-15,6016.285110265233
29_29_2013-03-15,4381.500318672429
29_97_2013-03-15,2080.9673185157944
29_67_2013-03-15,7146.7155099788315
29_93_2013-03-15,1184.4524091500136
29_10_2013-03-15,8589.126849375436
29_52_2013-03-15,848.9803642255811
29_3_2013-03-15,6879.282496073016
29_38_2013-03-15,44824.11617554304
29_82_2013-03-15,9048.048580846333
29_18_2013-03-15,2236.893560500619
29_94_2013-03-15,161.2263225806105
29_13_2013-03-15,17859.964285714286
29_92_2013-03-15,24859.165972172606
29_81_2013-03-15,5314.243323584388
29_21_2013-03-15,3696.55528817271
29_71_2013-03-15,3025.1151793559156
29_40_2013-03-15,28573.948449999996
29_23_2013-03-15,18241.224807539686
29_44_2013-03-15,1898.6526565650056
29_90_2013-03-15,11423.959346542319
29_4_2013-03-15,16022.891541874018
29_41_2013-03-15,900.3883978449924
29_27_2013-03-15,1421.54727721858
29_60_2013-03-15,355.28713184391023
29_14_2013-03-15,9772.194970375964
29_87_2013-03-15,8402.285821487001
29_26_2013-03-15,4148.117525337667
29_22_2013-03-15,8521.675704723708
29_9_2013-03-15,8973.515584764571
29_20_2013-03-15,3696.55528817271
29_85_2013-03-15,1666.520639960711
29_91_2013-03-15,4477.253674190708
29_30_2013-03-15,2891.403947222798
29_1_2013-03-15,16512.9638578713
29_46_2013-03-15,12449.160160444784
29_83_2013-03-15,766.6263079336983
29_5_2013-03-15,14682.256441133923
29_8_2013-03-15,22605.140356743737
29_6_2013-03-15,2267.8923589588308
29_2_2013-03-15,24277.16116371221
29_7_2013-03-15,17025.57039814454
29_80_2013-03-22,34.64917165762591
29_34_2013-03-22,9025.957742424242
29_32_2013-03-22,3974.1966415901034
29_79_2013-03-22,8319.199655190072
29_35_2013-03-22,1523.0197370046124
29_95_2013-03-22,27885.7067880293
29_16_2013-03-22,6437.771422056299
29_74_2013-03-22,9278.705783403127
29_10_2013-03-22,8933.374825565912
29_72_2013-03-22,38193.75564725457
29_56_2013-03-22,12465.849043965918
29_33_2013-03-22,3974.1966415901034
29_67_2013-03-22,7351.169242772356
29_81_2013-03-22,5314.243323584388
29_97_2013-03-22,2102.523625793651
29_27_2013-03-22,1380.1997405763416
29_36_2013-03-22,1186.9652668444153
29_11_2013-03-22,7243.095741805313
29_21_2013-03-22,3868.6998944625084
29_46_2013-03-22,12555.703222510823
29_13_2013-03-22,17466.75333917749
29_71_2013-03-22,3025.1151793559156
29_17_2013-03-22,10174.8888503663
29_29_2013-03-22,4266.043930846805
29_59_2013-03-22,355.28713184391023
29_55_2013-03-22,10180.301523941847
29_12_2013-03-22,1635.4845233747249
29_22_2013-03-22,6451.357145705035
29_93_2013-03-22,1220.105191432296
29_14_2013-03-22,15506.107094382887
29_6_2013-03-22,2650.646757127329
29_90_2013-03-22,11531.491106821532
29_98_2013-03-22,166.1085666666667
29_85_2013-03-22,1766.2309455162663
29_38_2013-03-22,44174.76156547619
29_82_2013-03-22,9048.048580846333
29_23_2013-03-22,15649.026056944445
29_30_2013-03-22,2701.0960807345036
29_31_2013-03-22,2087.1272375105173
29_92_2013-03-22,26194.77094698061
29_9_2013-03-22,7663.146892474018
